mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,Total % Area,Inclusion % Area,Neurite % Area,Inclusion per mm^2
IM 332,"c(606826651, 606826647, 732, 606826659, 606826655)",0.3,right,MM,"c(""MMm"", ""MMl"", ""MMme"", ""MMd"", ""MMp"")",WT,mPFF,M,pSyn,0,0,0,0
IM 335,"c(732, 606826647, 606826655, 606826651, 606826659)",0.3,right,MM,"c(""MMme"", ""MMl"", ""MMp"", ""MMm"", ""MMd"")",WT,mPFF,F,pSyn,0.000110181,0,0.000110181,0
IM 339,"c(732, 606826659, 606826647, 606826651)",0.3,right,MM,"c(""MMme"", ""MMd"", ""MMl"", ""MMm"")",WT,mPFF,M,pSyn,2.75E-05,0,2.75E-05,0
IM 342,"c(606826647, 606826651, 606826655, 606826659)",0.3,right,MM,"c(""MMl"", ""MMm"", ""MMp"", ""MMd"")",WT,mPFF,F,pSyn,0,0,0,0
IM 332,"c(943, 648, 320, 844, 882)",0.3,right,MOp,"c(""MOp2/3"", ""MOp5"", ""MOp1"", ""MOp6a"", ""MOp6b"")",WT,mPFF,M,pSyn,0.013910952,0,0.013910952,0
IM 335,"c(943, 648, 320, 882, 844)",0.3,right,MOp,"c(""MOp2/3"", ""MOp5"", ""MOp1"", ""MOp6b"", ""MOp6a"")",WT,mPFF,F,pSyn,0.037775278,0.001681267,0.036094011,0.596005431
IM 339,"c(320, 943, 648, 844, 882)",0.3,right,MOp,"c(""MOp1"", ""MOp2/3"", ""MOp5"", ""MOp6a"", ""MOp6b"")",WT,mPFF,M,pSyn,0.009190926,0.001183463,0.008007463,0.200463203
IM 342,"c(943, 648, 882, 320, 844)",0.3,right,MOp,"c(""MOp2/3"", ""MOp5"", ""MOp6b"", ""MOp1"", ""MOp6a"")",WT,mPFF,F,pSyn,0.005819756,0,0.005819756,0
IM 332,"c(656, 962, 767, 1021, 1085)",0.3,right,MOs,"c(""MOs1"", ""MOs2/3"", ""MOs5"", ""MOs6a"", ""MOs6b"")",WT,mPFF,M,pSyn,0.007639945,0.000360819,0.007279126,0.18828906
IM 335,"c(656, 1021, 1085, 767, 962)",0.3,right,MOs,"c(""MOs1"", ""MOs6a"", ""MOs6b"", ""MOs5"", ""MOs2/3"")",WT,mPFF,F,pSyn,0.013088443,0.00037894,0.012709503,0.157609018
IM 339,"c(656, 962, 767, 1085, 1021)",0.3,right,MOs,"c(""MOs1"", ""MOs2/3"", ""MOs5"", ""MOs6b"", ""MOs6a"")",WT,mPFF,M,pSyn,0.006158817,0.000468799,0.005690018,0.186666258
IM 342,"c(962, 656, 767, 1085, 1021)",0.3,right,MOs,"c(""MOs2/3"", ""MOs1"", ""MOs5"", ""MOs6b"", ""MOs6a"")",WT,mPFF,F,pSyn,0.009995942,0,0.009995942,0
IM 332,93,0.3,right,moV,moV,WT,mPFF,M,pSyn,0,0,0,0
IM 335,93,0.3,right,moV,moV,WT,mPFF,F,pSyn,0,0,0,0
IM 339,93,0.3,right,moV,moV,WT,mPFF,M,pSyn,0.016135695,0,0.016135695,0
IM 342,93,0.3,right,moV,moV,WT,mPFF,F,pSyn,0,0,0,0
IM 332,673,0.3,right,mp,mp,WT,mPFF,M,pSyn,0.007117303,0,0.007117303,0
IM 335,673,0.3,right,mp,mp,WT,mPFF,F,pSyn,0,0,0,0
IM 339,673,0.3,right,mp,mp,WT,mPFF,M,pSyn,0,0,0,0
IM 342,673,0.3,right,mp,mp,WT,mPFF,F,pSyn,0,0,0,0
IM 342,531,0.3,right,MPT,MPT,WT,mPFF,F,pSyn,0,0,0,0
IM 332,128,0.3,right,MRN,MRN,WT,mPFF,M,pSyn,0,0,0,0
IM 335,128,0.3,right,MRN,MRN,WT,mPFF,F,pSyn,0.001170452,0,0.001170452,0
IM 339,128,0.3,right,MRN,MRN,WT,mPFF,M,pSyn,0.00033794,0,0.00033794,0
IM 342,128,0.3,right,MRN,MRN,WT,mPFF,F,pSyn,0.000144783,0,0.000144783,0
IM 332,564,0.3,right,MS,MS,WT,mPFF,M,pSyn,0,0,0,0
IM 335,564,0.3,right,MS,MS,WT,mPFF,F,pSyn,0.000212563,0,0.000212563,0
IM 339,564,0.3,right,MS,MS,WT,mPFF,M,pSyn,0,0,0,0
IM 342,564,0.3,right,MS,MS,WT,mPFF,F,pSyn,0.00027362,0,0.00027362,0
IM 332,58,0.3,right,MT,MT,WT,mPFF,M,pSyn,0.103512056,0.029056013,0.074456043,11.73638907
IM 335,58,0.3,right,MT,MT,WT,mPFF,F,pSyn,0.030916272,0,0.030916272,0
IM 339,58,0.3,right,MT,MT,WT,mPFF,M,pSyn,0.007890971,0,0.007890971,0
IM 342,58,0.3,right,MT,MT,WT,mPFF,F,pSyn,0.013922773,0,0.013922773,0
IM 332,681,0.3,right,mtg,mtg,WT,mPFF,M,pSyn,0,0,0,0
IM 335,681,0.3,right,mtg,mtg,WT,mPFF,F,pSyn,0,0,0,0
IM 339,681,0.3,right,mtg,mtg,WT,mPFF,M,pSyn,0,0,0,0
IM 342,681,0.3,right,mtg,mtg,WT,mPFF,F,pSyn,0,0,0,0
IM 332,690,0.3,right,mtt,mtt,WT,mPFF,M,pSyn,0.002758985,0,0.002758985,0
IM 335,690,0.3,right,mtt,mtt,WT,mPFF,F,pSyn,0.004879781,0,0.004879781,0
IM 339,690,0.3,right,mtt,mtt,WT,mPFF,M,pSyn,0.012700564,0,0.012700564,0
IM 342,690,0.3,right,mtt,mtt,WT,mPFF,F,pSyn,0.005009098,0,0.005009098,0
IM 339,354,0.3,right,MY,MY,WT,mPFF,M,pSyn,0,0,0,0
IM 332,997,0.3,right,None,None,WT,mPFF,M,pSyn,6.32E-05,0,6.32E-05,0
IM 335,997,0.3,right,None,None,WT,mPFF,F,pSyn,0.006867376,0,0.006867376,0
IM 339,997,0.3,right,None,None,WT,mPFF,M,pSyn,0.02902834,0,0.02902834,0
IM 342,997,0.3,right,None,None,WT,mPFF,F,pSyn,0.006185464,0,0.006185464,0
IM 332,587,0.3,right,ND,ND,WT,mPFF,M,pSyn,0,0,0,0
IM 335,587,0.3,right,ND,ND,WT,mPFF,F,pSyn,0,0,0,0
IM 339,587,0.3,right,ND,ND,WT,mPFF,M,pSyn,0,0,0,0
IM 342,587,0.3,right,ND,ND,WT,mPFF,F,pSyn,0,0,0,0
IM 332,596,0.3,right,NDB,NDB,WT,mPFF,M,pSyn,0,0,0,0
IM 335,596,0.3,right,NDB,NDB,WT,mPFF,F,pSyn,0.00691111,0,0.00691111,0
IM 339,596,0.3,right,NDB,NDB,WT,mPFF,M,pSyn,0,0,0,0
IM 342,596,0.3,right,NDB,NDB,WT,mPFF,F,pSyn,0,0,0,0
IM 332,612,0.3,right,NLL,NLL,WT,mPFF,M,pSyn,3.32E-05,0,3.32E-05,0
IM 335,612,0.3,right,NLL,NLL,WT,mPFF,F,pSyn,0,0,0,0
IM 339,612,0.3,right,NLL,NLL,WT,mPFF,M,pSyn,8.29E-05,0,8.29E-05,0
IM 342,612,0.3,right,NLL,NLL,WT,mPFF,F,pSyn,0.000218666,0,0.000218666,0
IM 332,628,0.3,right,NOT,NOT,WT,mPFF,M,pSyn,0,0,0,0
IM 335,628,0.3,right,NOT,NOT,WT,mPFF,F,pSyn,0,0,0,0
IM 339,628,0.3,right,NOT,NOT,WT,mPFF,M,pSyn,0,0,0,0
IM 342,628,0.3,right,NOT,NOT,WT,mPFF,F,pSyn,0,0,0,0
IM 332,634,0.3,right,NPC,NPC,WT,mPFF,M,pSyn,0,0,0,0
IM 342,634,0.3,right,NPC,NPC,WT,mPFF,F,pSyn,6.13E-05,0,6.13E-05,0
IM 332,102,0.3,right,nst,nst,WT,mPFF,M,pSyn,0.002813822,0,0.002813822,0
IM 335,102,0.3,right,nst,nst,WT,mPFF,F,pSyn,0.001326967,0,0.001326967,0
IM 339,102,0.3,right,nst,nst,WT,mPFF,M,pSyn,0.001311186,0,0.001311186,0
IM 342,102,0.3,right,nst,nst,WT,mPFF,F,pSyn,0.005819824,0,0.005819824,0
IM 332,698,0.3,right,OLF,OLF,WT,mPFF,M,pSyn,0.001955174,0,0.001955174,0
IM 335,698,0.3,right,OLF,OLF,WT,mPFF,F,pSyn,0.006086216,0,0.006086216,0
IM 339,698,0.3,right,OLF,OLF,WT,mPFF,M,pSyn,0.003049586,0,0.003049586,0
IM 342,698,0.3,right,OLF,OLF,WT,mPFF,F,pSyn,0.002540163,0,0.002540163,0
IM 332,125,0.3,right,opt,opt,WT,mPFF,M,pSyn,0,0,0,0
IM 335,125,0.3,right,opt,opt,WT,mPFF,F,pSyn,0.002761648,0,0.002761648,0
IM 339,125,0.3,right,opt,opt,WT,mPFF,M,pSyn,0.004453783,0,0.004453783,0
IM 342,125,0.3,right,opt,opt,WT,mPFF,F,pSyn,0.000466528,0,0.000466528,0
IM 332,484682520,0.3,right,or,or,WT,mPFF,M,pSyn,0.006266781,0,0.006266781,0
IM 335,484682520,0.3,right,or,or,WT,mPFF,F,pSyn,0.010051896,0,0.010051896,0
IM 339,484682520,0.3,right,or,or,WT,mPFF,M,pSyn,0.012572701,0,0.012572701,0
IM 342,484682520,0.3,right,or,or,WT,mPFF,F,pSyn,0.008580145,0,0.008580145,0
IM 332,"c(630, 448, 412, 440)",0.3,right,ORBl,"c(""ORBl5"", ""ORBl1"", ""ORBl2/3"", ""ORBl6a"")",WT,mPFF,M,pSyn,0.012667755,0,0.012667755,0
IM 335,"c(440, 630, 448, 412)",0.3,right,ORBl,"c(""ORBl6a"", ""ORBl5"", ""ORBl1"", ""ORBl2/3"")",WT,mPFF,F,pSyn,0.023341402,0,0.023341402,0
IM 339,"c(448, 440, 412, 630)",0.3,right,ORBl,"c(""ORBl1"", ""ORBl6a"", ""ORBl2/3"", ""ORBl5"")",WT,mPFF,M,pSyn,0.007721033,0,0.007721033,0
IM 342,"c(412, 630, 448, 440)",0.3,right,ORBl,"c(""ORBl2/3"", ""ORBl5"", ""ORBl1"", ""ORBl6a"")",WT,mPFF,F,pSyn,0.009666132,0,0.009666132,0
IM 332,"c(582, 910, 484, 620)",0.3,right,ORBm,"c(""ORBm2/3"", ""ORBm6a"", ""ORBm1"", ""ORBm5"")",WT,mPFF,M,pSyn,0.016791521,0,0.016791521,0
IM 335,"c(910, 484, 620, 582)",0.3,right,ORBm,"c(""ORBm6a"", ""ORBm1"", ""ORBm5"", ""ORBm2/3"")",WT,mPFF,F,pSyn,0.022287358,0,0.022287358,0
IM 339,"c(620, 484, 910, 582)",0.3,right,ORBm,"c(""ORBm5"", ""ORBm1"", ""ORBm6a"", ""ORBm2/3"")",WT,mPFF,M,pSyn,0.03087961,0,0.03087961,0
IM 342,"c(620, 484, 582, 910)",0.3,right,ORBm,"c(""ORBm5"", ""ORBm1"", ""ORBm2/3"", ""ORBm6a"")",WT,mPFF,F,pSyn,0.02571764,0,0.02571764,0
IM 332,"c(288, 1125, 969, 608)",0.3,right,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl1"", ""ORBvl6a"")",WT,mPFF,M,pSyn,0.01916275,0,0.01916275,0
IM 335,"c(608, 969, 1125, 288)",0.3,right,ORBvl,"c(""ORBvl6a"", ""ORBvl1"", ""ORBvl5"", ""ORBvl2/3"")",WT,mPFF,F,pSyn,0.025748455,0,0.025748455,0
IM 339,"c(1125, 608, 288)",0.3,right,ORBvl,"c(""ORBvl5"", ""ORBvl6a"", ""ORBvl2/3"")",WT,mPFF,M,pSyn,0.015458617,0,0.015458617,0
IM 342,"c(288, 1125, 608)",0.3,right,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,F,pSyn,0.022060353,0,0.022060353,0
IM 332,754,0.3,right,OT,OT,WT,mPFF,M,pSyn,0.001202287,0,0.001202287,0
IM 335,754,0.3,right,OT,OT,WT,mPFF,F,pSyn,0.00651502,0,0.00651502,0
IM 339,754,0.3,right,OT,OT,WT,mPFF,M,pSyn,0.002168608,0,0.002168608,0
IM 342,754,0.3,right,OT,OT,WT,mPFF,F,pSyn,0.002810684,0,0.002810684,0
IM 332,771,0.3,right,P,P,WT,mPFF,M,pSyn,6.35E-05,0,6.35E-05,0
IM 335,771,0.3,right,P,P,WT,mPFF,F,pSyn,0,0,0,0
IM 339,771,0.3,right,P,P,WT,mPFF,M,pSyn,0,0,0,0
IM 342,771,0.3,right,P,P,WT,mPFF,F,pSyn,0,0,0,0
IM 332,780,0.3,right,PA,PA,WT,mPFF,M,pSyn,3.59E-05,0,3.59E-05,0
IM 335,780,0.3,right,PA,PA,WT,mPFF,F,pSyn,0.042134388,0.016511861,0.025622527,3.379439457
IM 339,780,0.3,right,PA,PA,WT,mPFF,M,pSyn,0.022115108,0,0.022115108,0
IM 342,780,0.3,right,PA,PA,WT,mPFF,F,pSyn,0.014686363,0.004841879,0.009844484,1.687946551
IM 332,606826663,0.3,right,Pa4,Pa4,WT,mPFF,M,pSyn,0,0,0,0
IM 335,606826663,0.3,right,Pa4,Pa4,WT,mPFF,F,pSyn,0,0,0,0
IM 339,606826663,0.3,right,Pa4,Pa4,WT,mPFF,M,pSyn,0.000938711,0,0.000938711,0
IM 342,606826663,0.3,right,Pa4,Pa4,WT,mPFF,F,pSyn,0,0,0,0
IM 332,788,0.3,right,PAA,PAA,WT,mPFF,M,pSyn,0,0,0,0
IM 335,788,0.3,right,PAA,PAA,WT,mPFF,F,pSyn,0.001200175,0,0.001200175,0
IM 339,788,0.3,right,PAA,PAA,WT,mPFF,M,pSyn,0.001744076,0,0.001744076,0
IM 342,788,0.3,right,PAA,PAA,WT,mPFF,F,pSyn,0.000554461,0,0.000554461,0
IM 332,795,0.3,right,PAG,PAG,WT,mPFF,M,pSyn,0.000126512,0,0.000126512,0
IM 335,795,0.3,right,PAG,PAG,WT,mPFF,F,pSyn,0.000423194,0,0.000423194,0
IM 339,795,0.3,right,PAG,PAG,WT,mPFF,M,pSyn,0.002125926,0,0.002125926,0
IM 342,795,0.3,right,PAG,PAG,WT,mPFF,F,pSyn,2.88E-05,0,2.88E-05,0
IM 332,803,0.3,right,PAL,PAL,WT,mPFF,M,pSyn,0.00202925,0,0.00202925,0
IM 335,803,0.3,right,PAL,PAL,WT,mPFF,F,pSyn,0.004635197,0,0.004635197,0
IM 339,803,0.3,right,PAL,PAL,WT,mPFF,M,pSyn,0.011540435,0,0.011540435,0
IM 342,803,0.3,right,PAL,PAL,WT,mPFF,F,pSyn,0.001866853,0,0.001866853,0
IM 332,"c(1031, 1022)",0.3,right,PALd,"c(""GPi"", ""GPe"")",WT,mPFF,M,pSyn,0.004398421,0,0.004398421,0
IM 335,"c(1031, 1022)",0.3,right,PALd,"c(""GPi"", ""GPe"")",WT,mPFF,F,pSyn,0.003562339,0,0.003562339,0
IM 339,"c(1031, 1022)",0.3,right,PALd,"c(""GPi"", ""GPe"")",WT,mPFF,M,pSyn,0.004474811,0,0.004474811,0
IM 342,"c(1022, 1031)",0.3,right,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,F,pSyn,0.004718577,0,0.004718577,0
IM 332,843,0.3,right,PAR,PAR,WT,mPFF,M,pSyn,1.63E-05,0,1.63E-05,0
IM 335,843,0.3,right,PAR,PAR,WT,mPFF,F,pSyn,0.000292336,0,0.000292336,0
IM 339,843,0.3,right,PAR,PAR,WT,mPFF,M,pSyn,0.001490011,0,0.001490011,0
IM 342,843,0.3,right,PAR,PAR,WT,mPFF,F,pSyn,0.001312359,0,0.001312359,0
IM 332,874,0.3,right,PBG,PBG,WT,mPFF,M,pSyn,0,0,0,0
IM 335,874,0.3,right,PBG,PBG,WT,mPFF,F,pSyn,0,0,0,0
IM 339,874,0.3,right,PBG,PBG,WT,mPFF,M,pSyn,0,0,0,0
IM 342,874,0.3,right,PBG,PBG,WT,mPFF,F,pSyn,0,0,0,0
IM 332,158,0.3,right,pc,pc,WT,mPFF,M,pSyn,0,0,0,0
IM 335,158,0.3,right,pc,pc,WT,mPFF,F,pSyn,0,0,0,0
IM 339,158,0.3,right,pc,pc,WT,mPFF,M,pSyn,0,0,0,0
IM 342,158,0.3,right,pc,pc,WT,mPFF,F,pSyn,0,0,0,0
IM 339,549009223,0.3,right,PC5,PC5,WT,mPFF,M,pSyn,0,0,0,0
IM 342,549009223,0.3,right,PC5,PC5,WT,mPFF,F,pSyn,0,0,0,0
IM 332,907,0.3,right,PCN,PCN,WT,mPFF,M,pSyn,0.020348772,0,0.020348772,0
IM 335,907,0.3,right,PCN,PCN,WT,mPFF,F,pSyn,0.021168506,0,0.021168506,0
IM 339,907,0.3,right,PCN,PCN,WT,mPFF,M,pSyn,0.04058131,0,0.04058131,0
IM 342,907,0.3,right,PCN,PCN,WT,mPFF,F,pSyn,0.024125266,0,0.024125266,0
IM 332,576073704,0.3,right,PeF,PeF,WT,mPFF,M,pSyn,0,0,0,0
IM 335,576073704,0.3,right,PeF,PeF,WT,mPFF,F,pSyn,0,0,0,0
IM 339,576073704,0.3,right,PeF,PeF,WT,mPFF,M,pSyn,0,0,0,0
IM 342,576073704,0.3,right,PeF,PeF,WT,mPFF,F,pSyn,4.71E-05,0,4.71E-05,0
IM 332,"c(888, 540, 692, 335)",0.3,right,PERI,"c(""PERI2/3"", ""PERI1"", ""PERI5"", ""PERI6a"")",WT,mPFF,M,pSyn,0.000106512,0,0.000106512,0
IM 335,"c(335, 692, 888, 540, 368)",0.3,right,PERI,"c(""PERI6a"", ""PERI5"", ""PERI2/3"", ""PERI1"", ""PERI6b"")",WT,mPFF,F,pSyn,0.002934637,0,0.002934637,0
IM 339,"c(335, 540, 692, 888)",0.3,right,PERI,"c(""PERI6a"", ""PERI1"", ""PERI5"", ""PERI2/3"")",WT,mPFF,M,pSyn,0.01791083,0,0.01791083,0
IM 342,"c(888, 540, 692, 335, 368)",0.3,right,PERI,"c(""PERI2/3"", ""PERI1"", ""PERI5"", ""PERI6a"", ""PERI6b"")",WT,mPFF,F,pSyn,0.015980921,0,0.015980921,0
IM 332,930,0.3,right,PF,PF,WT,mPFF,M,pSyn,0.002119402,0,0.002119402,0
IM 335,930,0.3,right,PF,PF,WT,mPFF,F,pSyn,0.007394182,0,0.007394182,0
IM 339,930,0.3,right,PF,PF,WT,mPFF,M,pSyn,0.004819889,0,0.004819889,0
IM 342,930,0.3,right,PF,PF,WT,mPFF,F,pSyn,0.013677948,0,0.013677948,0
IM 332,931,0.3,right,PG,PG,WT,mPFF,M,pSyn,0,0,0,0
IM 335,931,0.3,right,PG,PG,WT,mPFF,F,pSyn,0,0,0,0
IM 342,931,0.3,right,PG,PG,WT,mPFF,F,pSyn,0,0,0,0
IM 332,946,0.3,right,PH,PH,WT,mPFF,M,pSyn,0,0,0,0
IM 335,946,0.3,right,PH,PH,WT,mPFF,F,pSyn,0.002722637,0,0.002722637,0
IM 339,946,0.3,right,PH,PH,WT,mPFF,M,pSyn,0.000617047,0,0.000617047,0
IM 342,946,0.3,right,PH,PH,WT,mPFF,F,pSyn,0.001524726,0,0.001524726,0
IM 332,560581563,0.3,right,PIL,PIL,WT,mPFF,M,pSyn,0,0,0,0
IM 335,560581563,0.3,right,PIL,PIL,WT,mPFF,F,pSyn,7.72E-05,0,7.72E-05,0
IM 339,560581563,0.3,right,PIL,PIL,WT,mPFF,M,pSyn,0,0,0,0
IM 342,560581563,0.3,right,PIL,PIL,WT,mPFF,F,pSyn,0,0,0,0
IM 332,961,0.3,right,PIR,PIR,WT,mPFF,M,pSyn,0.000156016,0,0.000156016,0
IM 335,961,0.3,right,PIR,PIR,WT,mPFF,F,pSyn,0.000436209,0,0.000436209,0
IM 339,961,0.3,right,PIR,PIR,WT,mPFF,M,pSyn,0.001852395,0,0.001852395,0
IM 342,961,0.3,right,PIR,PIR,WT,mPFF,F,pSyn,0.000568179,0,0.000568179,0
IM 332,"c(84, 363, 171, 304)",0.3,right,PL,"c(""PL6a"", ""PL5"", ""PL1"", ""PL2/3"")",WT,mPFF,M,pSyn,0.03946871,0,0.03946871,0
IM 335,"c(84, 363, 304, 171)",0.3,right,PL,"c(""PL6a"", ""PL5"", ""PL2/3"", ""PL1"")",WT,mPFF,F,pSyn,0.041887218,0,0.041887218,0
IM 339,"c(171, 304, 84, 363)",0.3,right,PL,"c(""PL1"", ""PL2/3"", ""PL6a"", ""PL5"")",WT,mPFF,M,pSyn,0.045746591,0,0.045746591,0
IM 342,"c(84, 171, 304, 363)",0.3,right,PL,"c(""PL6a"", ""PL1"", ""PL2/3"", ""PL5"")",WT,mPFF,F,pSyn,0.041619532,0.002394972,0.039224561,0.927261982
IM 332,753,0.3,right,pm,pm,WT,mPFF,M,pSyn,0,0,0,0
IM 335,753,0.3,right,pm,pm,WT,mPFF,F,pSyn,0,0,0,0
IM 339,753,0.3,right,pm,pm,WT,mPFF,M,pSyn,0,0,0,0
IM 342,753,0.3,right,pm,pm,WT,mPFF,F,pSyn,0,0,0,0
IM 332,980,0.3,right,PMd,PMd,WT,mPFF,M,pSyn,0,0,0,0
IM 342,980,0.3,right,PMd,PMd,WT,mPFF,F,pSyn,0,0,0,0
IM 332,1004,0.3,right,PMv,PMv,WT,mPFF,M,pSyn,0,0,0,0
IM 335,1004,0.3,right,PMv,PMv,WT,mPFF,F,pSyn,0,0,0,0
IM 339,1004,0.3,right,PMv,PMv,WT,mPFF,M,pSyn,0,0,0,0
IM 342,1004,0.3,right,PMv,PMv,WT,mPFF,F,pSyn,0.002654982,0,0.002654982,0
IM 332,1020,0.3,right,PO,PO,WT,mPFF,M,pSyn,0.014397738,0,0.014397738,0
IM 335,1020,0.3,right,PO,PO,WT,mPFF,F,pSyn,0.011178758,0,0.011178758,0
IM 339,1020,0.3,right,PO,PO,WT,mPFF,M,pSyn,0.031755901,0,0.031755901,0
IM 342,1020,0.3,right,PO,PO,WT,mPFF,F,pSyn,0.009189555,0,0.009189555,0
IM 332,1029,0.3,right,POL,POL,WT,mPFF,M,pSyn,0,0,0,0
IM 335,1029,0.3,right,POL,POL,WT,mPFF,F,pSyn,7.06E-05,0,7.06E-05,0
IM 339,1029,0.3,right,POL,POL,WT,mPFF,M,pSyn,0,0,0,0
IM 342,1029,0.3,right,POL,POL,WT,mPFF,F,pSyn,0.000312912,0,0.000312912,0
IM 332,1037,0.3,right,POST,POST,WT,mPFF,M,pSyn,0,0,0,0
IM 335,1037,0.3,right,POST,POST,WT,mPFF,F,pSyn,0.001361257,0,0.001361257,0
IM 339,1037,0.3,right,POST,POST,WT,mPFF,M,pSyn,0,0,0,0
IM 342,1037,0.3,right,POST,POST,WT,mPFF,F,pSyn,3.19E-05,0,3.19E-05,0
IM 332,563807435,0.3,right,PoT,PoT,WT,mPFF,M,pSyn,0,0,0,0
IM 335,563807435,0.3,right,PoT,PoT,WT,mPFF,F,pSyn,0,0,0,0
IM 339,563807435,0.3,right,PoT,PoT,WT,mPFF,M,pSyn,0.000800049,0,0.000800049,0
IM 342,563807435,0.3,right,PoT,PoT,WT,mPFF,F,pSyn,0,0,0,0
IM 332,1044,0.3,right,PP,PP,WT,mPFF,M,pSyn,0,0,0,0
IM 335,1044,0.3,right,PP,PP,WT,mPFF,F,pSyn,0,0,0,0
IM 342,1044,0.3,right,PP,PP,WT,mPFF,F,pSyn,0,0,0,0
IM 332,1052,0.3,right,PPN,PPN,WT,mPFF,M,pSyn,6.82E-05,0,6.82E-05,0
IM 335,1052,0.3,right,PPN,PPN,WT,mPFF,F,pSyn,0.002668307,0,0.002668307,0
IM 339,1052,0.3,right,PPN,PPN,WT,mPFF,M,pSyn,0.001188402,0,0.001188402,0
IM 342,1052,0.3,right,PPN,PPN,WT,mPFF,F,pSyn,0.004671088,0.000330155,0.004340933,1.027345149
IM 332,1061,0.3,right,PPT,PPT,WT,mPFF,M,pSyn,0,0,0,0
IM 335,1061,0.3,right,PPT,PPT,WT,mPFF,F,pSyn,0,0,0,0
IM 339,1061,0.3,right,PPT,PPT,WT,mPFF,M,pSyn,0,0,0,0
IM 342,1061,0.3,right,PPT,PPT,WT,mPFF,F,pSyn,0,0,0,0
IM 332,1077,0.3,right,PR,PR,WT,mPFF,M,pSyn,0.014163088,0,0.014163088,0
IM 335,1077,0.3,right,PR,PR,WT,mPFF,F,pSyn,0.007135875,0,0.007135875,0
IM 339,1077,0.3,right,PR,PR,WT,mPFF,M,pSyn,0.043682824,0,0.043682824,0
IM 342,1077,0.3,right,PR,PR,WT,mPFF,F,pSyn,0.001854041,0,0.001854041,0
IM 332,50,0.3,right,PRC,PRC,WT,mPFF,M,pSyn,0,0,0,0
IM 335,50,0.3,right,PRC,PRC,WT,mPFF,F,pSyn,0,0,0,0
IM 339,50,0.3,right,PRC,PRC,WT,mPFF,M,pSyn,0.000518686,0,0.000518686,0
IM 342,50,0.3,right,PRC,PRC,WT,mPFF,F,pSyn,0.000155641,0,0.000155641,0
IM 332,1084,0.3,right,PRE,PRE,WT,mPFF,M,pSyn,0,0,0,0
IM 335,1084,0.3,right,PRE,PRE,WT,mPFF,F,pSyn,0,0,0,0
IM 339,1084,0.3,right,PRE,PRE,WT,mPFF,M,pSyn,0,0,0,0
IM 342,1084,0.3,right,PRE,PRE,WT,mPFF,F,pSyn,0.000450232,0,0.000450232,0
IM 332,146,0.3,right,PRNr,PRNr,WT,mPFF,M,pSyn,0,0,0,0
IM 335,146,0.3,right,PRNr,PRNr,WT,mPFF,F,pSyn,7.90E-05,0,7.90E-05,0
IM 339,146,0.3,right,PRNr,PRNr,WT,mPFF,M,pSyn,0.000438827,0,0.000438827,0
IM 342,146,0.3,right,PRNr,PRNr,WT,mPFF,F,pSyn,0.000109899,0,0.000109899,0
IM 332,484682470,0.3,right,ProS,ProS,WT,mPFF,M,pSyn,0,0,0,0
IM 335,484682470,0.3,right,ProS,ProS,WT,mPFF,F,pSyn,0,0,0,0
IM 339,484682470,0.3,right,ProS,ProS,WT,mPFF,M,pSyn,0,0,0,0
IM 342,484682470,0.3,right,ProS,ProS,WT,mPFF,F,pSyn,0,0,0,0
IM 332,364,0.3,right,PSTN,PSTN,WT,mPFF,M,pSyn,0.00695579,0,0.00695579,0
IM 335,364,0.3,right,PSTN,PSTN,WT,mPFF,F,pSyn,0.005333334,0,0.005333334,0
IM 339,364,0.3,right,PSTN,PSTN,WT,mPFF,M,pSyn,0.002913871,0,0.002913871,0
IM 342,364,0.3,right,PSTN,PSTN,WT,mPFF,F,pSyn,0.006453552,0,0.006453552,0
IM 339,7,0.3,right,PSV,PSV,WT,mPFF,M,pSyn,0,0,0,0
IM 332,126,0.3,right,PVR,PVp,WT,mPFF,M,pSyn,0,0,0,0
IM 335,126,0.3,right,PVR,PVp,WT,mPFF,F,pSyn,0,0,0,0
IM 342,126,0.3,right,PVR,PVp,WT,mPFF,F,pSyn,0,0,0,0
IM 332,149,0.3,right,PVT,PVT,WT,mPFF,M,pSyn,0.001610584,0,0.001610584,0
IM 335,149,0.3,right,PVT,PVT,WT,mPFF,F,pSyn,0.000735222,0,0.000735222,0
IM 339,149,0.3,right,PVT,PVT,WT,mPFF,M,pSyn,0.022566108,0,0.022566108,0
IM 342,149,0.3,right,PVT,PVT,WT,mPFF,F,pSyn,0.001786976,0,0.001786976,0
IM 332,118,0.3,right,PVZ,PVi,WT,mPFF,M,pSyn,8.02E-05,0,8.02E-05,0
IM 335,118,0.3,right,PVZ,PVi,WT,mPFF,F,pSyn,0,0,0,0
IM 339,118,0.3,right,PVZ,PVi,WT,mPFF,M,pSyn,0.001498123,0,0.001498123,0
IM 342,118,0.3,right,PVZ,PVi,WT,mPFF,F,pSyn,0.000641294,0,0.000641294,0
IM 332,181,0.3,right,RE,RE,WT,mPFF,M,pSyn,0.007192727,0,0.007192727,0
IM 335,181,0.3,right,RE,RE,WT,mPFF,F,pSyn,0.003512679,0,0.003512679,0
