,mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,forRemove,batch,Region Area,Logged Region Area
679,IM 339,"c(671, 965, 774, 906, 279)",0.3,left,RSPagl,"c(""RSPagl1"", ""RSPagl2/3"", ""RSPagl5"", ""RSPagl6a"", ""RSPagl6b"")",WT,mPFF,M,pSyn,"c(671, 965, 774, 906, 279)",None,37837.15791,4.577918508
680,IM 342,"c(671, 965, 774, 906, 279)",0.3,left,RSPagl,"c(""RSPagl1"", ""RSPagl2/3"", ""RSPagl5"", ""RSPagl6a"", ""RSPagl6b"")",WT,mPFF,F,pSyn,"c(671, 965, 774, 906, 279)",None,38445.90651,4.584850106
681,IM 332,"c(442, 434, 610, 274, 330)",0.3,left,RSPd,"c(""RSPd1"", ""RSPd2/3"", ""RSPd5"", ""RSPd6a"", ""RSPd6b"")",WT,mPFF,M,pSyn,"c(442, 434, 610, 274, 330)",None,60105.82049,4.77891653
682,IM 335,"c(442, 434, 610, 274, 330)",0.3,left,RSPd,"c(""RSPd1"", ""RSPd2/3"", ""RSPd5"", ""RSPd6a"", ""RSPd6b"")",WT,mPFF,F,pSyn,"c(442, 434, 610, 274, 330)",None,55768.87043,4.746391848
683,IM 339,"c(442, 434, 610, 274, 330)",0.3,left,RSPd,"c(""RSPd1"", ""RSPd2/3"", ""RSPd5"", ""RSPd6a"", ""RSPd6b"")",WT,mPFF,M,pSyn,"c(442, 434, 610, 274, 330)",None,64931.3806,4.812454637
684,IM 342,"c(442, 434, 610, 274, 330)",0.3,left,RSPd,"c(""RSPd1"", ""RSPd2/3"", ""RSPd5"", ""RSPd6a"", ""RSPd6b"")",WT,mPFF,F,pSyn,"c(442, 434, 610, 274, 330)",None,66353.57989,4.821864359
685,IM 332,"c(542, 430, 687, 590, 622)",0.3,left,RSPv,"c(""RSPv1"", ""RSPv2/3"", ""RSPv5"", ""RSPv6a"", ""RSPv6b"")",WT,mPFF,M,pSyn,"c(542, 430, 687, 590, 622)",None,86667.75656,4.937857555
686,IM 335,"c(542, 430, 687, 590, 622)",0.3,left,RSPv,"c(""RSPv1"", ""RSPv2/3"", ""RSPv5"", ""RSPv6a"", ""RSPv6b"")",WT,mPFF,F,pSyn,"c(542, 430, 687, 590, 622)",None,81252.68174,4.909837704
687,IM 339,"c(542, 430, 687, 590, 622)",0.3,left,RSPv,"c(""RSPv1"", ""RSPv2/3"", ""RSPv5"", ""RSPv6a"", ""RSPv6b"")",WT,mPFF,M,pSyn,"c(542, 430, 687, 590, 622)",None,71251.49797,4.852793999
688,IM 342,"c(542, 430, 687, 590, 622)",0.3,left,RSPv,"c(""RSPv1"", ""RSPv2/3"", ""RSPv5"", ""RSPv6a"", ""RSPv6b"")",WT,mPFF,F,pSyn,"c(542, 430, 687, 590, 622)",None,91045.41604,4.959258085
689,IM 332,262,0.3,left,RT,RT,WT,mPFF,M,pSyn,262,None,234978.3063,5.371027769
690,IM 335,262,0.3,left,RT,RT,WT,mPFF,F,pSyn,262,None,129246.7498,5.111419631
691,IM 339,262,0.3,left,RT,RT,WT,mPFF,M,pSyn,262,None,249872.1001,5.397717767
692,IM 342,262,0.3,left,RT,RT,WT,mPFF,F,pSyn,262,None,249032.0436,5.396255232
693,IM 332,863,0.3,left,rust,rust,WT,mPFF,M,pSyn,863,None,63640.58679,4.803734175
694,IM 335,863,0.3,left,rust,rust,WT,mPFF,F,pSyn,863,None,46594.34607,4.668333221
695,IM 339,863,0.3,left,rust,rust,WT,mPFF,M,pSyn,863,None,55379.11768,4.743346032
696,IM 342,863,0.3,left,rust,rust,WT,mPFF,F,pSyn,863,None,58184.94422,4.764810622
697,IM 332,271,0.3,left,SAG,SAG,WT,mPFF,M,pSyn,271,None,68578.59587,4.836188589
698,IM 335,271,0.3,left,SAG,SAG,WT,mPFF,F,pSyn,271,None,71780.79712,4.856008277
699,IM 339,271,0.3,left,SAG,SAG,WT,mPFF,M,pSyn,271,None,95308.32539,4.979130839
700,IM 342,271,0.3,left,SAG,SAG,WT,mPFF,F,pSyn,271,None,85716.07966,4.9330623
701,IM 332,"c(26, 42, 17, 10)",0.3,left,SCm,"c(""SCdg"", ""SCdw"", ""SCiw"", ""SCig"")",WT,mPFF,M,pSyn,"c(26, 42, 17, 10)",None,241187.2886,5.382354415
702,IM 335,"c(26, 42, 17, 10)",0.3,left,SCm,"c(""SCdg"", ""SCdw"", ""SCiw"", ""SCig"")",WT,mPFF,F,pSyn,"c(26, 42, 17, 10)",None,261135.6736,5.416866205
703,IM 339,"c(26, 42, 17, 10)",0.3,left,SCm,"c(""SCdg"", ""SCdw"", ""SCiw"", ""SCig"")",WT,mPFF,M,pSyn,"c(26, 42, 17, 10)",None,251482.5142,5.400507794
704,IM 342,"c(17, 10, 42, 26)",0.3,left,SCm,"c(""SCiw"", ""SCig"", ""SCdw"", ""SCdg"")",WT,mPFF,F,pSyn,"c(17, 10, 42, 26)",None,243422.6588,5.386361002
705,IM 332,599626923,0.3,left,SCO,SCO,WT,mPFF,M,pSyn,599626923,None,5121.780413,3.709420956
706,IM 335,599626923,0.3,left,SCO,SCO,WT,mPFF,F,pSyn,599626923,None,3148.7329,3.498135823
707,IM 339,599626923,0.3,left,SCO,SCO,WT,mPFF,M,pSyn,599626923,None,5891.600402,3.770233284
708,IM 342,599626923,0.3,left,SCO,SCO,WT,mPFF,F,pSyn,599626923,None,6263.849857,3.79684134
709,IM 332,326,0.3,left,scp,scp,WT,mPFF,M,pSyn,326,None,60891.51017,4.784556745
710,IM 335,326,0.3,left,scp,scp,WT,mPFF,F,pSyn,326,None,61616.51569,4.789697136
711,IM 339,326,0.3,left,scp,scp,WT,mPFF,M,pSyn,326,None,26703.03906,4.426560691
712,IM 342,326,0.3,left,scp,scp,WT,mPFF,F,pSyn,326,None,43261.88445,4.636105433
713,IM 332,"c(851, 842, 834)",0.3,left,SCs,"c(""SCop"", ""SCsg"", ""SCzo"")",WT,mPFF,M,pSyn,"c(851, 842, 834)",None,120220.6703,5.079979145
714,IM 335,"c(851, 842, 834)",0.3,left,SCs,"c(""SCop"", ""SCsg"", ""SCzo"")",WT,mPFF,F,pSyn,"c(851, 842, 834)",None,139571.1782,5.144795745
715,IM 339,"c(851, 842, 834)",0.3,left,SCs,"c(""SCop"", ""SCsg"", ""SCzo"")",WT,mPFF,M,pSyn,"c(851, 842, 834)",None,133165.8763,5.124392951
716,IM 342,"c(851, 834, 842)",0.3,left,SCs,"c(""SCop"", ""SCzo"", ""SCsg"")",WT,mPFF,F,pSyn,"c(851, 834, 842)",None,108185.15,5.034167651
717,IM 332,866,0.3,left,sctv,sctv,WT,mPFF,M,pSyn,866,None,1286.440356,3.109389659
718,IM 332,484682512,0.3,left,scwm,scwm,WT,mPFF,M,pSyn,484682512,None,33236.66643,4.521617459
719,IM 335,484682512,0.3,left,scwm,scwm,WT,mPFF,F,pSyn,484682512,None,45060.43805,4.653795409
720,IM 339,484682512,0.3,left,scwm,scwm,WT,mPFF,M,pSyn,484682512,None,34761.53775,4.54109898
721,IM 342,484682512,0.3,left,scwm,scwm,WT,mPFF,F,pSyn,484682512,None,33958.7803,4.530952083
722,IM 332,325,0.3,left,SGN,SGN,WT,mPFF,M,pSyn,325,None,66829.90703,4.824970857
723,IM 335,325,0.3,left,SGN,SGN,WT,mPFF,F,pSyn,325,None,59358.30959,4.773481525
724,IM 339,325,0.3,left,SGN,SGN,WT,mPFF,M,pSyn,325,None,69169.73683,4.839916123
725,IM 342,325,0.3,left,SGN,SGN,WT,mPFF,F,pSyn,325,None,58045.24436,4.763766644
726,IM 332,333,0.3,left,SH,SH,WT,mPFF,M,pSyn,333,None,33391.55097,4.523636592
727,IM 335,333,0.3,left,SH,SH,WT,mPFF,F,pSyn,333,None,13695.16013,4.136567115
728,IM 339,333,0.3,left,SH,SH,WT,mPFF,M,pSyn,333,None,30772.73418,4.488166085
729,IM 342,333,0.3,left,SH,SH,WT,mPFF,F,pSyn,333,None,12069.49118,4.081688962
730,IM 332,342,0.3,left,SI,SI,WT,mPFF,M,pSyn,342,None,122456.0679,5.08798031
731,IM 335,342,0.3,left,SI,SI,WT,mPFF,F,pSyn,342,None,165461.7993,5.218697743
732,IM 339,342,0.3,left,SI,SI,WT,mPFF,M,pSyn,342,None,182758.23,5.261876943
733,IM 342,342,0.3,left,SI,SI,WT,mPFF,F,pSyn,342,None,236683.6282,5.374168218
734,IM 332,802,0.3,left,sm,sm,WT,mPFF,M,pSyn,802,None,16972.27904,4.229740164
735,IM 335,802,0.3,left,sm,sm,WT,mPFF,F,pSyn,802,None,18291.17709,4.262241655
736,IM 339,802,0.3,left,sm,sm,WT,mPFF,M,pSyn,802,None,21384.48982,4.330098894
737,IM 342,802,0.3,left,sm,sm,WT,mPFF,F,pSyn,802,None,24144.10638,4.382811136
738,IM 332,366,0.3,left,SMT,SMT,WT,mPFF,M,pSyn,366,None,148400.2706,5.171434693
739,IM 335,366,0.3,left,SMT,SMT,WT,mPFF,F,pSyn,366,None,172127.6872,5.235850734
740,IM 339,366,0.3,left,SMT,SMT,WT,mPFF,M,pSyn,366,None,179066.4856,5.25301431
741,IM 342,366,0.3,left,SMT,SMT,WT,mPFF,F,pSyn,366,None,183169.8649,5.262854025
742,IM 342,122,0.3,left,SOC,POR,WT,mPFF,F,pSyn,122,None,146097.4328,5.164642585
743,IM 332,609,0.3,left,SPA,SPA,WT,mPFF,M,pSyn,609,None,157193.3632,5.196434206
744,IM 335,609,0.3,left,SPA,SPA,WT,mPFF,F,pSyn,609,None,51551.82066,4.712244008
745,IM 339,609,0.3,left,SPA,SPA,WT,mPFF,M,pSyn,609,None,198051.6092,5.296778376
746,IM 342,609,0.3,left,SPA,SPA,WT,mPFF,F,pSyn,609,None,153663.2775,5.186570092
747,IM 332,414,0.3,left,SPF,SPFm,WT,mPFF,M,pSyn,414,None,62736.6579,4.797521379
748,IM 335,"c(414, 422)",0.3,left,SPF,"c(""SPFm"", ""SPFp"")",WT,mPFF,F,pSyn,"c(414, 422)",None,36288.04992,4.55976363
749,IM 339,414,0.3,left,SPF,SPFm,WT,mPFF,M,pSyn,414,None,67089.4261,4.826654077
750,IM 342,"c(414, 422)",0.3,left,SPF,"c(""SPFm"", ""SPFp"")",WT,mPFF,F,pSyn,"c(414, 422)",None,55024.77321,4.740558261
751,IM 332,"c(981, 201, 1047, 1070, 1038, 1062)",0.3,left,SSp-bfd,"c(""SSp-bfd1"", ""SSp-bfd2/3"", ""SSp-bfd4"", ""SSp-bfd5"", ""SSp-bfd6a"", ""SSp-bfd6b"")",WT,mPFF,M,pSyn,"c(981, 201, 1047, 1070, 1038, 1062)",None,131613.9862,5.119302043
752,IM 335,"c(981, 201, 1047, 1070, 1038, 1062)",0.3,left,SSp-bfd,"c(""SSp-bfd1"", ""SSp-bfd2/3"", ""SSp-bfd4"", ""SSp-bfd5"", ""SSp-bfd6a"", ""SSp-bfd6b"")",WT,mPFF,F,pSyn,"c(981, 201, 1047, 1070, 1038, 1062)",None,144964.5319,5.161261758
753,IM 339,"c(981, 201, 1047, 1070, 1038, 1062)",0.3,left,SSp-bfd,"c(""SSp-bfd1"", ""SSp-bfd2/3"", ""SSp-bfd4"", ""SSp-bfd5"", ""SSp-bfd6a"", ""SSp-bfd6b"")",WT,mPFF,M,pSyn,"c(981, 201, 1047, 1070, 1038, 1062)",None,129184.9506,5.111211924
754,IM 342,"c(981, 201, 1047, 1070, 1038, 1062)",0.3,left,SSp-bfd,"c(""SSp-bfd1"", ""SSp-bfd2/3"", ""SSp-bfd4"", ""SSp-bfd5"", ""SSp-bfd6a"", ""SSp-bfd6b"")",WT,mPFF,F,pSyn,"c(981, 201, 1047, 1070, 1038, 1062)",None,143432.2686,5.156646868
755,IM 332,510,0.3,left,SSp-ll,SSp-ll6b,WT,mPFF,M,pSyn,510,None,765.729782,2.884075544
756,IM 335,"c(478, 510)",0.3,left,SSp-ll,"c(""SSp-ll6a"", ""SSp-ll6b"")",WT,mPFF,F,pSyn,"c(478, 510)",None,6410.623049,3.806900241
757,IM 332,"c(878, 657, 950, 974, 1102, 2)",0.3,left,SSp-m,"c(""SSp-m1"", ""SSp-m2/3"", ""SSp-m4"", ""SSp-m5"", ""SSp-m6a"", ""SSp-m6b"")",WT,mPFF,M,pSyn,"c(878, 657, 950, 974, 1102, 2)",None,215189.9951,5.332822076
758,IM 335,"c(878, 657, 950, 974, 1102, 2)",0.3,left,SSp-m,"c(""SSp-m1"", ""SSp-m2/3"", ""SSp-m4"", ""SSp-m5"", ""SSp-m6a"", ""SSp-m6b"")",WT,mPFF,F,pSyn,"c(878, 657, 950, 974, 1102, 2)",None,233947.0188,5.369117515
759,IM 339,"c(878, 657, 950, 974, 1102, 2)",0.3,left,SSp-m,"c(""SSp-m1"", ""SSp-m2/3"", ""SSp-m4"", ""SSp-m5"", ""SSp-m6a"", ""SSp-m6b"")",WT,mPFF,M,pSyn,"c(878, 657, 950, 974, 1102, 2)",None,233691.9411,5.368643736
760,IM 342,"c(878, 657, 950, 974, 1102, 2)",0.3,left,SSp-m,"c(""SSp-m1"", ""SSp-m2/3"", ""SSp-m4"", ""SSp-m5"", ""SSp-m6a"", ""SSp-m6b"")",WT,mPFF,F,pSyn,"c(878, 657, 950, 974, 1102, 2)",None,229672.7948,5.361109555
761,IM 332,"c(1006, 670, 1086, 1111, 9, 461)",0.3,left,SSp-tr,"c(""SSp-tr1"", ""SSp-tr2/3"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr6a"", ""SSp-tr6b"")",WT,mPFF,M,pSyn,"c(1006, 670, 1086, 1111, 9, 461)",None,113085.9825,5.053408776
762,IM 335,"c(1006, 670, 1086, 1111, 9, 461)",0.3,left,SSp-tr,"c(""SSp-tr1"", ""SSp-tr2/3"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr6a"", ""SSp-tr6b"")",WT,mPFF,F,pSyn,"c(1006, 670, 1086, 1111, 9, 461)",None,91601.67766,4.961903428
763,IM 339,"c(1006, 670, 1086, 1111, 9, 461)",0.3,left,SSp-tr,"c(""SSp-tr1"", ""SSp-tr2/3"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr6a"", ""SSp-tr6b"")",WT,mPFF,M,pSyn,"c(1006, 670, 1086, 1111, 9, 461)",None,94591.99787,4.975854398
764,IM 342,"c(1006, 670, 1086, 1111, 9, 461)",0.3,left,SSp-tr,"c(""SSp-tr1"", ""SSp-tr2/3"", ""SSp-tr4"", ""SSp-tr5"", ""SSp-tr6a"", ""SSp-tr6b"")",WT,mPFF,F,pSyn,"c(1006, 670, 1086, 1111, 9, 461)",None,111401.4575,5.046890873
765,IM 332,"c(450, 854, 945, 1026)",0.3,left,SSp-ul,"c(""SSp-ul1"", ""SSp-ul2/3"", ""SSp-ul6a"", ""SSp-ul6b"")",WT,mPFF,M,pSyn,"c(450, 854, 945, 1026)",None,18696.59228,4.271762458
766,IM 335,"c(450, 854, 577, 625, 945, 1026)",0.3,left,SSp-ul,"c(""SSp-ul1"", ""SSp-ul2/3"", ""SSp-ul4"", ""SSp-ul5"", ""SSp-ul6a"", ""SSp-ul6b"")",WT,mPFF,F,pSyn,"c(450, 854, 577, 625, 945, 1026)",None,43150.72339,4.634988081
767,IM 339,"c(450, 854, 577, 625, 1026)",0.3,left,SSp-ul,"c(""SSp-ul1"", ""SSp-ul2/3"", ""SSp-ul4"", ""SSp-ul5"", ""SSp-ul6b"")",WT,mPFF,M,pSyn,"c(450, 854, 577, 625, 1026)",None,34490.21479,4.537695899
768,IM 342,"c(450, 854, 577, 625, 945, 1026)",0.3,left,SSp-ul,"c(""SSp-ul1"", ""SSp-ul2/3"", ""SSp-ul4"", ""SSp-ul5"", ""SSp-ul6a"", ""SSp-ul6b"")",WT,mPFF,F,pSyn,"c(450, 854, 577, 625, 945, 1026)",None,39246.20857,4.593797708
769,IM 332,"c(182305705, 182305709, 182305713)",0.3,left,SSp-un,"c(""SSp-un5"", ""SSp-un6a"", ""SSp-un6b"")",WT,mPFF,M,pSyn,"c(182305705, 182305709, 182305713)",None,15470.65387,4.18950867
770,IM 335,"c(182305701, 182305705, 182305709, 182305713)",0.3,left,SSp-un,"c(""SSp-un4"", ""SSp-un5"", ""SSp-un6a"", ""SSp-un6b"")",WT,mPFF,F,pSyn,"c(182305701, 182305705, 182305709, 182305713)",None,17645.33933,4.246630015
771,IM 339,"c(182305709, 182305713)",0.3,left,SSp-un,"c(""SSp-un6a"", ""SSp-un6b"")",WT,mPFF,M,pSyn,"c(182305709, 182305713)",None,6750.558091,3.82933968
772,IM 342,"c(182305705, 182305709, 182305713)",0.3,left,SSp-un,"c(""SSp-un5"", ""SSp-un6a"", ""SSp-un6b"")",WT,mPFF,F,pSyn,"c(182305705, 182305709, 182305713)",None,14861.16326,4.172052806
773,IM 332,"c(873, 806, 1035, 1090, 862, 893)",0.3,left,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs4"", ""SSs5"", ""SSs6a"", ""SSs6b"")",WT,mPFF,M,pSyn,"c(873, 806, 1035, 1090, 862, 893)",None,99826.05999,4.99924393
774,IM 335,"c(873, 806, 1035, 1090, 862, 893)",0.3,left,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs4"", ""SSs5"", ""SSs6a"", ""SSs6b"")",WT,mPFF,F,pSyn,"c(873, 806, 1035, 1090, 862, 893)",None,106631.2984,5.027884698
775,IM 339,"c(873, 806, 1035, 1090, 862, 893)",0.3,left,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs4"", ""SSs5"", ""SSs6a"", ""SSs6b"")",WT,mPFF,M,pSyn,"c(873, 806, 1035, 1090, 862, 893)",None,98642.6552,4.994064754
776,IM 342,"c(873, 806, 1035, 1090, 862, 893)",0.3,left,SSs,"c(""SSs1"", ""SSs2/3"", ""SSs4"", ""SSs5"", ""SSs6a"", ""SSs6b"")",WT,mPFF,F,pSyn,"c(873, 806, 1035, 1090, 862, 893)",None,107689.2637,5.032172408
777,IM 332,301,0.3,left,st,st,WT,mPFF,M,pSyn,301,None,24985.94781,4.397695829
778,IM 335,301,0.3,left,st,st,WT,mPFF,F,pSyn,301,None,22567.41966,4.353481905
779,IM 339,301,0.3,left,st,st,WT,mPFF,M,pSyn,301,None,22540.9822,4.352972836
780,IM 342,301,0.3,left,st,st,WT,mPFF,F,pSyn,301,None,20219.07794,4.305761347
781,IM 332,484682528,0.3,left,stc,stc,WT,mPFF,M,pSyn,484682528,None,15502.54644,4.190403041
782,IM 335,484682528,0.3,left,stc,stc,WT,mPFF,F,pSyn,484682528,None,8870.847557,3.947965117
783,IM 339,484682528,0.3,left,stc,stc,WT,mPFF,M,pSyn,484682528,None,10465.13699,4.019744918
784,IM 342,484682528,0.3,left,stc,stc,WT,mPFF,F,pSyn,484682528,None,13677.86521,4.13601832
785,IM 332,470,0.3,left,STN,STN,WT,mPFF,M,pSyn,470,None,108394.2534,5.035006259
786,IM 335,470,0.3,left,STN,STN,WT,mPFF,F,pSyn,470,None,106728.1369,5.028278928
787,IM 339,470,0.3,left,STN,STN,WT,mPFF,M,pSyn,470,None,122456.5415,5.08798199
788,IM 342,470,0.3,left,STN,STN,WT,mPFF,F,pSyn,470,None,104486.0062,5.019058129
789,IM 332,477,0.3,left,STR,STR,WT,mPFF,M,pSyn,477,None,150018.3542,5.176144397
790,IM 335,477,0.3,left,STR,STR,WT,mPFF,F,pSyn,477,None,190998.9713,5.281031028
791,IM 339,477,0.3,left,STR,STR,WT,mPFF,M,pSyn,477,None,172440.1686,5.236638439
792,IM 342,477,0.3,left,STR,STR,WT,mPFF,F,pSyn,477,None,193354.9863,5.286355376
793,IM 332,614454277,0.3,left,Su3,Su3,WT,mPFF,M,pSyn,614454277,None,39727.86838,4.599095263
794,IM 339,614454277,0.3,left,Su3,Su3,WT,mPFF,M,pSyn,614454277,None,12702.49878,4.103889162
795,IM 342,614454277,0.3,left,Su3,Su3,WT,mPFF,F,pSyn,614454277,None,2408.842236,3.381808359
796,IM 332,502,0.3,left,SUB,SUB,WT,mPFF,M,pSyn,502,None,182235.9416,5.260634035
797,IM 335,502,0.3,left,SUB,SUB,WT,mPFF,F,pSyn,502,None,392519.3799,5.593861104
798,IM 339,502,0.3,left,SUB,SUB,WT,mPFF,M,pSyn,502,None,95554.48208,4.980251063
799,IM 342,502,0.3,left,SUB,SUB,WT,mPFF,F,pSyn,502,None,99185.54145,4.996448369
800,IM 332,321,0.3,left,SubG,SubG,WT,mPFF,M,pSyn,321,None,19284.4756,4.285207834
801,IM 335,321,0.3,left,SubG,SubG,WT,mPFF,F,pSyn,321,None,2201.660103,3.342750274
802,IM 339,321,0.3,left,SubG,SubG,WT,mPFF,M,pSyn,321,None,20029.28538,4.301665455
803,IM 342,321,0.3,left,SubG,SubG,WT,mPFF,F,pSyn,321,None,21552.5472,4.333498605
804,IM 332,525,0.3,left,SUM,SUM,WT,mPFF,M,pSyn,525,None,76773.36261,4.885210563
805,IM 335,525,0.3,left,SUM,SUM,WT,mPFF,F,pSyn,525,None,90626.22624,4.957253896
806,IM 339,525,0.3,left,SUM,SUM,WT,mPFF,M,pSyn,525,None,97332.40382,4.988257449
807,IM 342,525,0.3,left,SUM,SUM,WT,mPFF,F,pSyn,525,None,57500.57899,4.759672218
808,IM 332,349,0.3,left,sup,sup,WT,mPFF,M,pSyn,349,None,15967.95118,4.203249197
809,IM 335,349,0.3,left,sup,sup,WT,mPFF,F,pSyn,349,None,11293.2449,4.052818746
810,IM 339,349,0.3,left,sup,sup,WT,mPFF,M,pSyn,349,None,13492.63803,4.13009687
811,IM 342,349,0.3,left,sup,sup,WT,mPFF,F,pSyn,349,None,5331.900482,3.726882036
812,IM 332,229,0.3,left,sV,sV,WT,mPFF,M,pSyn,229,None,329473.9839,5.517821127
813,IM 335,229,0.3,left,sV,sV,WT,mPFF,F,pSyn,229,None,324918.7291,5.511774746
814,IM 339,229,0.3,left,sV,sV,WT,mPFF,M,pSyn,229,None,344206.5442,5.536819123
815,IM 342,229,0.3,left,sV,sV,WT,mPFF,F,pSyn,229,None,370566.0043,5.568865575
816,IM 332,"c(97, 1127, 234, 289, 729, 786)",0.3,left,TEa,"c(""TEa1"", ""TEa2/3"", ""TEa4"", ""TEa5"", ""TEa6a"", ""TEa6b"")",WT,mPFF,M,pSyn,"c(97, 1127, 234, 289, 729, 786)",None,45123.49946,4.654402773
817,IM 335,"c(97, 1127, 234, 289, 729, 786)",0.3,left,TEa,"c(""TEa1"", ""TEa2/3"", ""TEa4"", ""TEa5"", ""TEa6a"", ""TEa6b"")",WT,mPFF,F,pSyn,"c(97, 1127, 234, 289, 729, 786)",None,46438.23444,4.6668757
818,IM 339,"c(97, 1127, 234, 289, 729, 786)",0.3,left,TEa,"c(""TEa1"", ""TEa2/3"", ""TEa4"", ""TEa5"", ""TEa6a"", ""TEa6b"")",WT,mPFF,M,pSyn,"c(97, 1127, 234, 289, 729, 786)",None,50887.555,4.706611585
819,IM 342,"c(97, 1127, 234, 289, 729, 786)",0.3,left,TEa,"c(""TEa1"", ""TEa2/3"", ""TEa4"", ""TEa5"", ""TEa6a"", ""TEa6b"")",WT,mPFF,F,pSyn,"c(97, 1127, 234, 289, 729, 786)",None,43042.54693,4.633897962
820,IM 332,549,0.3,left,TH,TH,WT,mPFF,M,pSyn,549,None,72667.81647,4.861342111
821,IM 335,549,0.3,left,TH,TH,WT,mPFF,F,pSyn,549,None,95904.27507,4.981837967
822,IM 339,549,0.3,left,TH,TH,WT,mPFF,M,pSyn,549,None,73168.12913,4.864321951
823,IM 342,549,0.3,left,TH,TH,WT,mPFF,F,pSyn,549,None,94500.57751,4.975434463
824,IM 332,"c(1126, 1)",0.3,left,TM,"c(""TMd"", ""TMv"")",WT,mPFF,M,pSyn,"c(1126, 1)",None,83787.65784,4.923180051
825,IM 335,1,0.3,left,TM,TMv,WT,mPFF,F,pSyn,1,None,47799.64672,4.679424687
826,IM 339,1,0.3,left,TM,TMv,WT,mPFF,M,pSyn,1,None,82934.44563,4.918734946
827,IM 342,1,0.3,left,TM,TMv,WT,mPFF,F,pSyn,1,None,97398.99963,4.988554496
828,IM 332,566,0.3,left,TR,TR,WT,mPFF,M,pSyn,566,None,471725.1727,5.673689052
829,IM 335,566,0.3,left,TR,TR,WT,mPFF,F,pSyn,566,None,111099.1828,5.045710865
830,IM 339,566,0.3,left,TR,TR,WT,mPFF,M,pSyn,566,None,330904.041,5.519702071
831,IM 342,566,0.3,left,TR,TR,WT,mPFF,F,pSyn,566,None,436392.643,5.63987742
832,IM 332,574,0.3,left,TRN,TRN,WT,mPFF,M,pSyn,574,None,313836.6623,5.496703676
833,IM 335,574,0.3,left,TRN,TRN,WT,mPFF,F,pSyn,574,None,407795.8226,5.610442773
834,IM 339,574,0.3,left,TRN,TRN,WT,mPFF,M,pSyn,574,None,440909.8106,5.644349762
835,IM 342,574,0.3,left,TRN,TRN,WT,mPFF,F,pSyn,574,None,443753.4024,5.647141696
836,IM 332,1043,0.3,left,tspc,tspc,WT,mPFF,M,pSyn,1043,None,82257.96542,4.915177963
837,IM 335,1043,0.3,left,tspc,tspc,WT,mPFF,F,pSyn,1043,None,85895.97621,4.93397282
838,IM 339,1043,0.3,left,tspc,tspc,WT,mPFF,M,pSyn,1043,None,98687.02676,4.994260065
839,IM 342,1043,0.3,left,tspc,tspc,WT,mPFF,F,pSyn,1043,None,99393.55101,4.997358207
840,IM 332,"c(597, 605)",0.3,left,TT,"c(""TTd"", ""TTv"")",WT,mPFF,M,pSyn,"c(597, 605)",None,227447.0374,5.356880284
841,IM 335,"c(597, 605)",0.3,left,TT,"c(""TTd"", ""TTv"")",WT,mPFF,F,pSyn,"c(597, 605)",None,256105.115,5.408418252
842,IM 339,"c(597, 605)",0.3,left,TT,"c(""TTd"", ""TTv"")",WT,mPFF,M,pSyn,"c(597, 605)",None,229887.8598,5.361516037
843,IM 342,"c(597, 605)",0.3,left,TT,"c(""TTd"", ""TTv"")",WT,mPFF,F,pSyn,"c(597, 605)",None,260441.7148,5.415710546
844,IM 332,614,0.3,left,TU,TU,WT,mPFF,M,pSyn,614,None,175806.2912,5.245034412
845,IM 335,614,0.3,left,TU,TU,WT,mPFF,F,pSyn,614,None,93946.66446,4.972881365
846,IM 339,614,0.3,left,TU,TU,WT,mPFF,M,pSyn,614,None,161322.9916,5.207696267
847,IM 342,614,0.3,left,TU,TU,WT,mPFF,F,pSyn,614,None,140841.4862,5.148730599
848,IM 332,629,0.3,left,VAL,VAL,WT,mPFF,M,pSyn,629,None,159180.1563,5.201888927
849,IM 335,629,0.3,left,VAL,VAL,WT,mPFF,F,pSyn,629,None,240946.3173,5.381920293
850,IM 339,629,0.3,left,VAL,VAL,WT,mPFF,M,pSyn,629,None,228610.551,5.35909627
851,IM 342,629,0.3,left,VAL,VAL,WT,mPFF,F,pSyn,629,None,286945.8124,5.457799891
852,IM 332,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",0.3,left,VISa,"c(""VISa1"", ""VISa2/3"", ""VISa4"", ""VISa5"", ""VISa6a"", ""VISa6b"")",WT,mPFF,M,pSyn,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",None,46348.19215,4.666032799
853,IM 335,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",0.3,left,VISa,"c(""VISa1"", ""VISa2/3"", ""VISa4"", ""VISa5"", ""VISa6a"", ""VISa6b"")",WT,mPFF,F,pSyn,"c(312782550, 312782554, 312782558, 312782562, 312782566, 312782570)",None,54968.35193,4.740112716
