,mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,forRemove,batch,Region Area,Logged Region Area
1019,IM 102,665,3,left,lotg,lot,WT,None,F,pSyn,665,WT6,70822.9649,4.850174104
1020,IM 103,665,3,left,lotg,lot,WT,None,F,pSyn,665,WT6,72552.7597,4.860653936
1021,IM 104,665,3,left,lotg,lot,WT,None,F,pSyn,665,WT6,79849.39342,4.902271621
1022,IM 66,665,3,left,lotg,lot,WT,mPFF,F,pSyn,665,WT5,77379.44755,4.888625625
1023,IM 67,665,3,left,lotg,lot,WT,mPFF,F,pSyn,665,WT5,79009.93303,4.897681694
1024,IM 69,665,3,left,lotg,lot,WT,mPFF,M,pSyn,665,WT5,93317.84259,4.96996469
1025,IM 71,665,3,left,lotg,lot,WT,mPFF,M,pSyn,665,WT5,73739.54193,4.867700435
1026,IM 72,665,3,left,lotg,lot,WT,mPFF,M,pSyn,665,WT5,80713.4492,4.906945907
1027,IM 98,665,3,left,lotg,lot,WT,None,M,pSyn,665,WT6,79417.0244,4.899913611
1028,IM 99,665,3,left,lotg,lot,WT,None,M,pSyn,665,WT6,76027.99621,4.880973544
1029,IM 100,218,3,left,LP,LP,WT,None,M,pSyn,218,WT6,69358.84304,4.84110184
1030,IM 101,218,3,left,LP,LP,WT,None,F,pSyn,218,WT6,164711.6064,5.216724203
1031,IM 102,218,3,left,LP,LP,WT,None,F,pSyn,218,WT6,206719.9744,5.315382442
1032,IM 103,218,3,left,LP,LP,WT,None,F,pSyn,218,WT6,150977.5164,5.178912277
1033,IM 104,218,3,left,LP,LP,WT,None,F,pSyn,218,WT6,155837.979,5.192673308
1034,IM 66,218,3,left,LP,LP,WT,mPFF,F,pSyn,218,WT5,185165.6199,5.267560353
1035,IM 67,218,3,left,LP,LP,WT,mPFF,F,pSyn,218,WT5,325014.2318,5.511902378
1036,IM 69,218,3,left,LP,LP,WT,mPFF,M,pSyn,218,WT5,281610.5932,5.449648987
1037,IM 71,218,3,left,LP,LP,WT,mPFF,M,pSyn,218,WT5,155182.1588,5.190841789
1038,IM 72,218,3,left,LP,LP,WT,mPFF,M,pSyn,218,WT5,126742.6473,5.102922774
1039,IM 98,218,3,left,LP,LP,WT,None,M,pSyn,218,WT6,193491.9824,5.286662974
1040,IM 99,218,3,left,LP,LP,WT,None,M,pSyn,218,WT6,171036.1303,5.233087862
1041,IM 101,226,3,left,LPO,LPO,WT,None,F,pSyn,226,WT6,28849.15295,4.460133066
1042,IM 66,226,3,left,LPO,LPO,WT,mPFF,F,pSyn,226,WT5,49672.66331,4.696117446
1043,IM 67,226,3,left,LPO,LPO,WT,mPFF,F,pSyn,226,WT5,82154.19826,4.914629762
1044,IM 69,226,3,left,LPO,LPO,WT,mPFF,M,pSyn,226,WT5,71249.88414,4.852784163
1045,IM 71,226,3,left,LPO,LPO,WT,mPFF,M,pSyn,226,WT5,72231.63026,4.858727417
1046,IM 72,226,3,left,LPO,LPO,WT,mPFF,M,pSyn,226,WT5,91270.19266,4.960328967
1047,IM 100,258,3,left,LS,LSr,WT,None,M,pSyn,258,WT6,115487.0628,5.062533336
1048,IM 101,"c(250, 258, 266)",3,left,LS,"c(""LSc"", ""LSr"", ""LSv"")",WT,None,F,pSyn,"c(250, 258, 266)",WT6,312136.5215,5.494344586
1049,IM 102,"c(258, 266)",3,left,LS,"c(""LSr"", ""LSv"")",WT,None,F,pSyn,"c(258, 266)",WT6,211381.0482,5.325066047
1050,IM 103,"c(258, 266)",3,left,LS,"c(""LSr"", ""LSv"")",WT,None,F,pSyn,"c(258, 266)",WT6,252119.3431,5.401606167
1051,IM 104,258,3,left,LS,LSr,WT,None,F,pSyn,258,WT6,253978.9175,5.404797668
1052,IM 66,"c(250, 258, 266)",3,left,LS,"c(""LSc"", ""LSr"", ""LSv"")",WT,mPFF,F,pSyn,"c(250, 258, 266)",WT5,294700.6451,5.469381087
1053,IM 67,"c(250, 258, 266)",3,left,LS,"c(""LSc"", ""LSr"", ""LSv"")",WT,mPFF,F,pSyn,"c(250, 258, 266)",WT5,292979.1271,5.466836681
1054,IM 69,"c(250, 258, 266)",3,left,LS,"c(""LSc"", ""LSr"", ""LSv"")",WT,mPFF,M,pSyn,"c(250, 258, 266)",WT5,305566.5134,5.485105759
1055,IM 71,"c(250, 258, 266)",3,left,LS,"c(""LSc"", ""LSr"", ""LSv"")",WT,mPFF,M,pSyn,"c(250, 258, 266)",WT5,319654.8941,5.504681358
1056,IM 72,"c(250, 258, 266)",3,left,LS,"c(""LSc"", ""LSr"", ""LSv"")",WT,mPFF,M,pSyn,"c(250, 258, 266)",WT5,340212.95,5.531750841
1057,IM 98,"c(258, 266)",3,left,LS,"c(""LSr"", ""LSv"")",WT,None,M,pSyn,"c(258, 266)",WT6,268175.2599,5.42841871
1058,IM 99,"c(258, 266)",3,left,LS,"c(""LSr"", ""LSv"")",WT,None,M,pSyn,"c(258, 266)",WT6,219300.1463,5.341038921
1059,IM 100,66,3,left,LT,LT,WT,None,M,pSyn,66,WT6,16060.07909,4.20574768
1060,IM 102,66,3,left,LT,LT,WT,None,F,pSyn,66,WT6,27472.02595,4.438890688
1061,IM 103,66,3,left,LT,LT,WT,None,F,pSyn,66,WT6,27946.5012,4.446327444
1062,IM 66,66,3,left,LT,LT,WT,mPFF,F,pSyn,66,WT5,35113.92944,4.545479432
1063,IM 67,66,3,left,LT,LT,WT,mPFF,F,pSyn,66,WT5,26893.79644,4.429652113
1064,IM 69,66,3,left,LT,LT,WT,mPFF,M,pSyn,66,WT5,16445.29568,4.216041687
1065,IM 71,66,3,left,LT,LT,WT,mPFF,M,pSyn,66,WT5,33760.96078,4.528414798
1066,IM 72,66,3,left,LT,LT,WT,mPFF,M,pSyn,66,WT5,25385.84283,4.404591587
1067,IM 98,66,3,left,LT,LT,WT,None,M,pSyn,66,WT6,22227.76938,4.346895882
1068,IM 99,66,3,left,LT,LT,WT,None,M,pSyn,66,WT6,26841.55412,4.428807658
1069,IM 67,298,3,left,MA,MA,WT,mPFF,F,pSyn,298,WT5,63397.53199,4.802072352
1070,IM 69,298,3,left,MA,MA,WT,mPFF,M,pSyn,298,WT5,42603.02351,4.629440422
1071,IM 71,298,3,left,MA,MA,WT,mPFF,M,pSyn,298,WT5,47888.37365,4.680230088
1072,IM 72,298,3,left,MA,MA,WT,mPFF,M,pSyn,298,WT5,88492.40419,4.946905994
1073,IM 100,549009211,3,left,MA3,MA3,WT,None,M,pSyn,549009211,WT6,7834.184922,3.893993819
1074,IM 102,549009211,3,left,MA3,MA3,WT,None,F,pSyn,549009211,WT6,12159.74919,4.084924618
1075,IM 103,549009211,3,left,MA3,MA3,WT,None,F,pSyn,549009211,WT6,17010.91378,4.230727643
1076,IM 66,549009211,3,left,MA3,MA3,WT,mPFF,F,pSyn,549009211,WT5,14784.8124,4.169815818
1077,IM 67,549009211,3,left,MA3,MA3,WT,mPFF,F,pSyn,549009211,WT5,14343.3581,4.156650842
1078,IM 69,549009211,3,left,MA3,MA3,WT,mPFF,M,pSyn,549009211,WT5,16902.10945,4.22794091
1079,IM 71,549009211,3,left,MA3,MA3,WT,mPFF,M,pSyn,549009211,WT5,19224.99156,4.283866158
1080,IM 72,549009211,3,left,MA3,MA3,WT,mPFF,M,pSyn,549009211,WT5,18382.8517,4.264412884
1081,IM 98,549009211,3,left,MA3,MA3,WT,None,M,pSyn,549009211,WT6,2179.193076,3.338295712
1082,IM 99,549009211,3,left,MA3,MA3,WT,None,M,pSyn,549009211,WT6,13420.77706,4.127777663
1083,IM 100,313,3,left,MB,MB,WT,None,M,pSyn,313,WT6,845516.7928,5.927122238
1084,IM 101,313,3,left,MB,MB,WT,None,F,pSyn,313,WT6,686651.4912,5.836736368
1085,IM 102,313,3,left,MB,MB,WT,None,F,pSyn,313,WT6,637591.7436,5.804542685
1086,IM 103,313,3,left,MB,MB,WT,None,F,pSyn,313,WT6,719857.4448,5.857246501
1087,IM 104,313,3,left,MB,MB,WT,None,F,pSyn,313,WT6,701062.9842,5.845757037
1088,IM 66,313,3,left,MB,MB,WT,mPFF,F,pSyn,313,WT5,814944.2855,5.911127919
1089,IM 67,313,3,left,MB,MB,WT,mPFF,F,pSyn,313,WT5,471753.0952,5.673714758
1090,IM 69,313,3,left,MB,MB,WT,mPFF,M,pSyn,313,WT5,583641.3192,5.76614603
1091,IM 71,313,3,left,MB,MB,WT,mPFF,M,pSyn,313,WT5,630738.1283,5.799849085
1092,IM 72,313,3,left,MB,MB,WT,mPFF,M,pSyn,313,WT5,691108.1052,5.839545986
1093,IM 98,313,3,left,MB,MB,WT,None,M,pSyn,313,WT6,692745.2469,5.840573555
1094,IM 99,313,3,left,MB,MB,WT,None,M,pSyn,313,WT6,636322.88,5.803677539
1095,IM 100,381,3,left,MBmot,SNr,WT,None,M,pSyn,381,WT6,432447.0077,5.635932896
1096,IM 101,381,3,left,MBmot,SNr,WT,None,F,pSyn,381,WT6,461982.2852,5.664625323
1097,IM 102,381,3,left,MBmot,SNr,WT,None,F,pSyn,381,WT6,419286.1666,5.622510534
1098,IM 103,381,3,left,MBmot,SNr,WT,None,F,pSyn,381,WT6,475900.5639,5.677516219
1099,IM 104,381,3,left,MBmot,SNr,WT,None,F,pSyn,381,WT6,359573.6163,5.555787818
1100,IM 66,381,3,left,MBmot,SNr,WT,mPFF,F,pSyn,381,WT5,844120.3827,5.926404387
1101,IM 67,381,3,left,MBmot,SNr,WT,mPFF,F,pSyn,381,WT5,561632.1156,5.749451934
1102,IM 69,381,3,left,MBmot,SNr,WT,mPFF,M,pSyn,381,WT5,512545.0488,5.709732043
1103,IM 71,381,3,left,MBmot,SNr,WT,mPFF,M,pSyn,381,WT5,652711.9084,5.814721536
1104,IM 72,381,3,left,MBmot,SNr,WT,mPFF,M,pSyn,381,WT5,523473.5866,5.718894773
1105,IM 98,381,3,left,MBmot,SNr,WT,None,M,pSyn,381,WT6,424506.8113,5.627884663
1106,IM 99,381,3,left,MBmot,SNr,WT,None,M,pSyn,381,WT6,556067.5296,5.745127536
1107,IM 100,374,3,left,MBsta,SNc,WT,None,M,pSyn,374,WT6,116729.3553,5.067180087
1108,IM 101,374,3,left,MBsta,SNc,WT,None,F,pSyn,374,WT6,106114.7083,5.025775585
1109,IM 102,374,3,left,MBsta,SNc,WT,None,F,pSyn,374,WT6,147268.0736,5.168108606
1110,IM 103,374,3,left,MBsta,SNc,WT,None,F,pSyn,374,WT6,134467.2232,5.128616437
1111,IM 104,374,3,left,MBsta,SNc,WT,None,F,pSyn,374,WT6,99041.84786,4.995818735
1112,IM 66,374,3,left,MBsta,SNc,WT,mPFF,F,pSyn,374,WT5,141379.7685,5.150387266
1113,IM 67,374,3,left,MBsta,SNc,WT,mPFF,F,pSyn,374,WT5,81577.8492,4.911572251
1114,IM 69,374,3,left,MBsta,SNc,WT,mPFF,M,pSyn,374,WT5,177243.7424,5.248570911
1115,IM 71,374,3,left,MBsta,SNc,WT,mPFF,M,pSyn,374,WT5,148173.1057,5.170769384
1116,IM 72,374,3,left,MBsta,SNc,WT,mPFF,M,pSyn,374,WT5,156691.9264,5.19504662
1117,IM 98,374,3,left,MBsta,SNc,WT,None,M,pSyn,374,WT6,142955.0658,5.15519955
1118,IM 99,374,3,left,MBsta,SNc,WT,None,M,pSyn,374,WT6,139128.7222,5.143416797
1119,IM 100,78,3,left,mcp,mcp,WT,None,M,pSyn,78,WT6,345705.565,5.538706371
1120,IM 101,78,3,left,mcp,mcp,WT,None,F,pSyn,78,WT6,301275.9797,5.478964507
1121,IM 102,78,3,left,mcp,mcp,WT,None,F,pSyn,78,WT6,337188.5689,5.527872843
1122,IM 103,78,3,left,mcp,mcp,WT,None,F,pSyn,78,WT6,204775.9659,5.311278983
1123,IM 104,78,3,left,mcp,mcp,WT,None,F,pSyn,78,WT6,340550.1877,5.532181124
1124,IM 66,78,3,left,mcp,mcp,WT,mPFF,F,pSyn,78,WT5,241863.6528,5.383570608
1125,IM 67,78,3,left,mcp,mcp,WT,mPFF,F,pSyn,78,WT5,174440.9227,5.241648375
1126,IM 69,78,3,left,mcp,mcp,WT,mPFF,M,pSyn,78,WT5,349186.1305,5.543056985
1127,IM 71,78,3,left,mcp,mcp,WT,mPFF,M,pSyn,78,WT5,193861.0125,5.287490477
1128,IM 72,78,3,left,mcp,mcp,WT,mPFF,M,pSyn,78,WT5,361661.5195,5.558302303
1129,IM 98,78,3,left,mcp,mcp,WT,None,M,pSyn,78,WT6,310557.2297,5.492141644
1130,IM 99,78,3,left,mcp,mcp,WT,None,M,pSyn,78,WT6,338181.8939,5.529150352
1131,IM 100,362,3,left,MD,MD,WT,None,M,pSyn,362,WT6,359099.0383,5.555214242
1132,IM 101,362,3,left,MD,MD,WT,None,F,pSyn,362,WT6,256942.58,5.409836081
1133,IM 102,362,3,left,MD,MD,WT,None,F,pSyn,362,WT6,394415.7955,5.595954299
1134,IM 103,362,3,left,MD,MD,WT,None,F,pSyn,362,WT6,467422.7595,5.669709855
1135,IM 104,362,3,left,MD,MD,WT,None,F,pSyn,362,WT6,433201.3699,5.636689821
1136,IM 66,362,3,left,MD,MD,WT,mPFF,F,pSyn,362,WT5,416279.7898,5.619385327
1137,IM 67,362,3,left,MD,MD,WT,mPFF,F,pSyn,362,WT5,399285.5939,5.601283641
1138,IM 69,362,3,left,MD,MD,WT,mPFF,M,pSyn,362,WT5,389702.1845,5.59073284
1139,IM 71,362,3,left,MD,MD,WT,mPFF,M,pSyn,362,WT5,467807.5192,5.670067198
1140,IM 72,362,3,left,MD,MD,WT,mPFF,M,pSyn,362,WT5,437928.0132,5.641402727
1141,IM 98,362,3,left,MD,MD,WT,None,M,pSyn,362,WT6,221352.4968,5.345084425
1142,IM 99,362,3,left,MD,MD,WT,None,M,pSyn,362,WT6,262228.0847,5.418679203
1143,IM 100,10671,3,left,ME,ME,WT,None,M,pSyn,10671,WT6,14021.22058,4.146785822
1144,IM 101,10671,3,left,ME,ME,WT,None,F,pSyn,10671,WT6,30691.91678,4.487024012
1145,IM 102,10671,3,left,ME,ME,WT,None,F,pSyn,10671,WT6,18538.17578,4.268066996
1146,IM 103,10671,3,left,ME,ME,WT,None,F,pSyn,10671,WT6,22669.79902,4.35544767
1147,IM 104,10671,3,left,ME,ME,WT,None,F,pSyn,10671,WT6,15531.73059,4.191219849
1148,IM 66,10671,3,left,ME,ME,WT,mPFF,F,pSyn,10671,WT5,18198.51351,4.260035916
1149,IM 67,10671,3,left,ME,ME,WT,mPFF,F,pSyn,10671,WT5,30361.66119,4.48232553
1150,IM 69,10671,3,left,ME,ME,WT,mPFF,M,pSyn,10671,WT5,37084.96974,4.569197929
1151,IM 71,10671,3,left,ME,ME,WT,mPFF,M,pSyn,10671,WT5,16641.12601,4.22118271
1152,IM 72,10671,3,left,ME,ME,WT,mPFF,M,pSyn,10671,WT5,28723.24885,4.458233561
1153,IM 98,10671,3,left,ME,ME,WT,None,M,pSyn,10671,WT6,35156.45069,4.546005023
1154,IM 99,10671,3,left,ME,ME,WT,None,M,pSyn,10671,WT6,22460.09107,4.351411513
1155,IM 100,403,3,left,MEA,MEA,WT,None,M,pSyn,403,WT6,507879.7678,5.705760912
1156,IM 101,403,3,left,MEA,MEA,WT,None,F,pSyn,403,WT6,515283.8821,5.712046558
1157,IM 102,403,3,left,MEA,MEA,WT,None,F,pSyn,403,WT6,543571.8443,5.735256953
1158,IM 103,403,3,left,MEA,MEA,WT,None,F,pSyn,403,WT6,395990.9462,5.597685257
1159,IM 104,403,3,left,MEA,MEA,WT,None,F,pSyn,403,WT6,448070.0641,5.651345929
1160,IM 66,403,3,left,MEA,MEA,WT,mPFF,F,pSyn,403,WT5,542023.9183,5.734018451
1161,IM 67,403,3,left,MEA,MEA,WT,mPFF,F,pSyn,403,WT5,464421.2643,5.666912096
1162,IM 69,403,3,left,MEA,MEA,WT,mPFF,M,pSyn,403,WT5,548448.9983,5.739136248
1163,IM 71,403,3,left,MEA,MEA,WT,mPFF,M,pSyn,403,WT5,405666.0095,5.60816862
1164,IM 72,403,3,left,MEA,MEA,WT,mPFF,M,pSyn,403,WT5,504081.2874,5.702500576
1165,IM 98,403,3,left,MEA,MEA,WT,None,M,pSyn,403,WT6,453551.7946,5.65662689
1166,IM 99,403,3,left,MEA,MEA,WT,None,M,pSyn,403,WT6,589573.9337,5.770538274
1167,IM 67,452,3,left,MEPO,MEPO,WT,mPFF,F,pSyn,452,WT5,48392.19897,4.684775357
1168,IM 69,452,3,left,MEPO,MEPO,WT,mPFF,M,pSyn,452,WT5,31585.00019,4.499480884
1169,IM 71,452,3,left,MEPO,MEPO,WT,mPFF,M,pSyn,452,WT5,7183.256048,3.856321348
1170,IM 72,452,3,left,MEPO,MEPO,WT,mPFF,M,pSyn,452,WT5,15873.07699,4.200661123
1171,IM 100,63,3,left,MEZ,PVHd,WT,None,M,pSyn,63,WT6,3505.305146,3.544725832
1172,IM 101,63,3,left,MEZ,PVHd,WT,None,F,pSyn,63,WT6,165697.9317,5.219317087
1173,IM 102,63,3,left,MEZ,PVHd,WT,None,F,pSyn,63,WT6,14935.29605,4.174213836
1174,IM 104,63,3,left,MEZ,PVHd,WT,None,F,pSyn,63,WT6,139944.512,5.145955872
1175,IM 66,63,3,left,MEZ,PVHd,WT,mPFF,F,pSyn,63,WT5,175906.6709,5.245282309
1176,IM 67,63,3,left,MEZ,PVHd,WT,mPFF,F,pSyn,63,WT5,174396.3222,5.241537322
1177,IM 69,63,3,left,MEZ,PVHd,WT,mPFF,M,pSyn,63,WT5,175231.0902,5.243611163
1178,IM 71,63,3,left,MEZ,PVHd,WT,mPFF,M,pSyn,63,WT5,113314.3567,5.054284938
1179,IM 72,63,3,left,MEZ,PVHd,WT,mPFF,M,pSyn,63,WT5,199176.7925,5.299238734
1180,IM 100,54,3,left,mfb,mfb,WT,None,M,pSyn,54,WT6,35645.5414,4.552005215
1181,IM 101,54,3,left,mfb,mfb,WT,None,F,pSyn,54,WT6,45593.01155,4.65889828
1182,IM 102,54,3,left,mfb,mfb,WT,None,F,pSyn,54,WT6,36479.24758,4.562045872
1183,IM 104,54,3,left,mfb,mfb,WT,None,F,pSyn,54,WT6,27843.08976,4.444717428
1184,IM 67,54,3,left,mfb,mfb,WT,mPFF,F,pSyn,54,WT5,375.133325,2.574185658
1185,IM 69,54,3,left,mfb,mfb,WT,mPFF,M,pSyn,54,WT5,6305.846441,3.799743391
1186,IM 71,54,3,left,mfb,mfb,WT,mPFF,M,pSyn,54,WT5,798.139561,2.902078843
1187,IM 72,54,3,left,mfb,mfb,WT,mPFF,M,pSyn,54,WT5,2366.418178,3.374091495
1188,IM 98,54,3,left,mfb,mfb,WT,None,M,pSyn,54,WT6,26586.15553,4.424655541
1189,IM 99,54,3,left,mfb,mfb,WT,None,M,pSyn,54,WT6,9841.903179,3.993079089
1190,IM 67,908,3,left,mfbc,act,WT,mPFF,F,pSyn,908,WT5,11253.99976,4.051306902
1191,IM 100,"c(1072, 1079, 1088)",3,left,MG,"c(""MGd"", ""MGv"", ""MGm"")",WT,None,M,pSyn,"c(1072, 1079, 1088)",WT6,83042.36018,4.919299684
1192,IM 101,"c(1072, 1079, 1088)",3,left,MG,"c(""MGd"", ""MGv"", ""MGm"")",WT,None,F,pSyn,"c(1072, 1079, 1088)",WT6,68725.74897,4.837119482
1193,IM 102,"c(1072, 1079, 1088)",3,left,MG,"c(""MGd"", ""MGv"", ""MGm"")",WT,None,F,pSyn,"c(1072, 1079, 1088)",WT6,101331.2433,5.005743371
1194,IM 103,"c(1072, 1079, 1088)",3,left,MG,"c(""MGd"", ""MGv"", ""MGm"")",WT,None,F,pSyn,"c(1072, 1079, 1088)",WT6,82354.42383,4.915686933
1195,IM 104,"c(1072, 1079, 1088)",3,left,MG,"c(""MGd"", ""MGv"", ""MGm"")",WT,None,F,pSyn,"c(1072, 1079, 1088)",WT6,55553.59338,4.744712156
1196,IM 66,"c(1072, 1079, 1088)",3,left,MG,"c(""MGd"", ""MGv"", ""MGm"")",WT,mPFF,F,pSyn,"c(1072, 1079, 1088)",WT5,97487.35673,4.988948295
1197,IM 67,"c(1072, 1079, 1088)",3,left,MG,"c(""MGd"", ""MGv"", ""MGm"")",WT,mPFF,F,pSyn,"c(1072, 1079, 1088)",WT5,105931.676,5.025025843
1198,IM 69,"c(1072, 1079, 1088)",3,left,MG,"c(""MGd"", ""MGv"", ""MGm"")",WT,mPFF,M,pSyn,"c(1072, 1079, 1088)",WT5,104001.2681,5.017038635
1199,IM 71,"c(1072, 1079, 1088)",3,left,MG,"c(""MGd"", ""MGv"", ""MGm"")",WT,mPFF,M,pSyn,"c(1072, 1079, 1088)",WT5,86278.01089,4.935900124
1200,IM 72,"c(1072, 1079, 1088)",3,left,MG,"c(""MGd"", ""MGv"", ""MGm"")",WT,mPFF,M,pSyn,"c(1072, 1079, 1088)",WT5,94102.69323,4.973602053
1201,IM 98,"c(1072, 1079, 1088)",3,left,MG,"c(""MGd"", ""MGv"", ""MGm"")",WT,None,M,pSyn,"c(1072, 1079, 1088)",WT6,106489.9017,5.027308426
1202,IM 99,"c(1072, 1079, 1088)",3,left,MG,"c(""MGd"", ""MGv"", ""MGm"")",WT,None,M,pSyn,"c(1072, 1079, 1088)",WT6,106024.1388,5.025404754
1203,IM 100,483,3,left,MH,MH,WT,None,M,pSyn,483,WT6,113338.1997,5.05437631
1204,IM 101,483,3,left,MH,MH,WT,None,F,pSyn,483,WT6,66230.31347,4.821056811
1205,IM 102,483,3,left,MH,MH,WT,None,F,pSyn,483,WT6,73903.68237,4.868666078
1206,IM 103,483,3,left,MH,MH,WT,None,F,pSyn,483,WT6,65486.16262,4.816149542
1207,IM 104,483,3,left,MH,MH,WT,None,F,pSyn,483,WT6,75534.63411,4.87814613
1208,IM 66,483,3,left,MH,MH,WT,mPFF,F,pSyn,483,WT5,88437.82372,4.946638047
1209,IM 67,483,3,left,MH,MH,WT,mPFF,F,pSyn,483,WT5,82956.293,4.918849337
1210,IM 69,483,3,left,MH,MH,WT,mPFF,M,pSyn,483,WT5,92028.88864,4.963924177
1211,IM 71,483,3,left,MH,MH,WT,mPFF,M,pSyn,483,WT5,53696.03483,4.729942217
1212,IM 72,483,3,left,MH,MH,WT,mPFF,M,pSyn,483,WT5,50581.8131,4.703994393
1213,IM 98,483,3,left,MH,MH,WT,None,M,pSyn,483,WT6,74255.32842,4.870727623
1214,IM 99,483,3,left,MH,MH,WT,None,M,pSyn,483,WT6,61715.19046,4.790392074
1215,IM 100,697,3,left,ml,ml,WT,None,M,pSyn,697,WT6,53167.67779,4.725647692
1216,IM 101,697,3,left,ml,ml,WT,None,F,pSyn,697,WT6,72777.29775,4.861995926
1217,IM 102,697,3,left,ml,ml,WT,None,F,pSyn,697,WT6,58932.03279,4.770351422
1218,IM 103,697,3,left,ml,ml,WT,None,F,pSyn,697,WT6,54625.12107,4.737392413
1219,IM 104,697,3,left,ml,ml,WT,None,F,pSyn,697,WT6,52715.29529,4.721936644
1220,IM 66,697,3,left,ml,ml,WT,mPFF,F,pSyn,697,WT5,58998.95005,4.770844283
1221,IM 67,697,3,left,ml,ml,WT,mPFF,F,pSyn,697,WT5,69852.83449,4.844184034
1222,IM 69,697,3,left,ml,ml,WT,mPFF,M,pSyn,697,WT5,67332.40688,4.828224139
1223,IM 71,697,3,left,ml,ml,WT,mPFF,M,pSyn,697,WT5,48837.40015,4.688752536
1224,IM 72,697,3,left,ml,ml,WT,mPFF,M,pSyn,697,WT5,44420.07261,4.647579264
1225,IM 98,697,3,left,ml,ml,WT,None,M,pSyn,697,WT6,59504.65584,4.774550948
1226,IM 99,697,3,left,ml,ml,WT,None,M,pSyn,697,WT6,71547.99589,4.854597473
1227,IM 100,62,3,left,mlf,mlf,WT,None,M,pSyn,62,WT6,15400.71685,4.187540936
1228,IM 101,62,3,left,mlf,mlf,WT,None,F,pSyn,62,WT6,14367.20712,4.157372353
1229,IM 102,62,3,left,mlf,mlf,WT,None,F,pSyn,62,WT6,13420.44055,4.127766773
1230,IM 103,62,3,left,mlf,mlf,WT,None,F,pSyn,62,WT6,12554.97466,4.098815841
1231,IM 104,62,3,left,mlf,mlf,WT,None,F,pSyn,62,WT6,14012.66358,4.146520696
1232,IM 66,62,3,left,mlf,mlf,WT,mPFF,F,pSyn,62,WT5,9390.508322,3.972689102
1233,IM 67,62,3,left,mlf,mlf,WT,mPFF,F,pSyn,62,WT5,16236.74459,4.210498959
1234,IM 69,62,3,left,mlf,mlf,WT,mPFF,M,pSyn,62,WT5,14940.72685,4.174371726
1235,IM 71,62,3,left,mlf,mlf,WT,mPFF,M,pSyn,62,WT5,12012.75505,4.079642622
1236,IM 72,62,3,left,mlf,mlf,WT,mPFF,M,pSyn,62,WT5,17564.1356,4.244626782
1237,IM 98,62,3,left,mlf,mlf,WT,None,M,pSyn,62,WT6,16413.31673,4.21519635
1238,IM 99,62,3,left,mlf,mlf,WT,None,M,pSyn,62,WT6,17937.20265,4.253754715
1239,IM 100,"c(732, 606826647, 606826651, 606826659)",3,left,MM,"c(""MMme"", ""MMl"", ""MMm"", ""MMd"")",WT,None,M,pSyn,"c(732, 606826647, 606826651, 606826659)",WT6,70115.95506,4.845816854
1240,IM 101,"c(732, 606826647, 606826651, 606826659)",3,left,MM,"c(""MMme"", ""MMl"", ""MMm"", ""MMd"")",WT,None,F,pSyn,"c(732, 606826647, 606826651, 606826659)",WT6,46601.70649,4.66840182
1241,IM 102,"c(732, 606826647, 606826651, 606826659)",3,left,MM,"c(""MMme"", ""MMl"", ""MMm"", ""MMd"")",WT,None,F,pSyn,"c(732, 606826647, 606826651, 606826659)",WT6,49652.3092,4.695939451
1242,IM 103,"c(732, 606826647, 606826651, 606826659)",3,left,MM,"c(""MMme"", ""MMl"", ""MMm"", ""MMd"")",WT,None,F,pSyn,"c(732, 606826647, 606826651, 606826659)",WT6,64263.45204,4.807964051
1243,IM 104,"c(732, 606826647, 606826651, 606826659)",3,left,MM,"c(""MMme"", ""MMl"", ""MMm"", ""MMd"")",WT,None,F,pSyn,"c(732, 606826647, 606826651, 606826659)",WT6,43852.86637,4.641997986
1244,IM 66,"c(732, 606826647, 606826651, 606826659)",3,left,MM,"c(""MMme"", ""MMl"", ""MMm"", ""MMd"")",WT,mPFF,F,pSyn,"c(732, 606826647, 606826651, 606826659)",WT5,60409.8194,4.781107537
1245,IM 67,"c(606826647, 606826651, 606826655, 606826659)",3,left,MM,"c(""MMl"", ""MMm"", ""MMp"", ""MMd"")",WT,mPFF,F,pSyn,"c(606826647, 606826651, 606826655, 606826659)",WT5,44598.87909,4.649323944
1246,IM 69,"c(732, 606826647, 606826651, 606826659)",3,left,MM,"c(""MMme"", ""MMl"", ""MMm"", ""MMd"")",WT,mPFF,M,pSyn,"c(732, 606826647, 606826651, 606826659)",WT5,69892.50665,4.844430617
1247,IM 71,"c(732, 606826647, 606826651, 606826659)",3,left,MM,"c(""MMme"", ""MMl"", ""MMm"", ""MMd"")",WT,mPFF,M,pSyn,"c(732, 606826647, 606826651, 606826659)",WT5,71155.91387,4.852211001
1248,IM 72,"c(732, 606826647, 606826651, 606826659)",3,left,MM,"c(""MMme"", ""MMl"", ""MMm"", ""MMd"")",WT,mPFF,M,pSyn,"c(732, 606826647, 606826651, 606826659)",WT5,66637.83742,4.823720895
1249,IM 98,"c(732, 606826647, 606826651, 606826659)",3,left,MM,"c(""MMme"", ""MMl"", ""MMm"", ""MMd"")",WT,None,M,pSyn,"c(732, 606826647, 606826651, 606826659)",WT6,67990.82398,4.832450305
